Date,Adj Close,Open,High,Low,Close,Volume
2011-07-14,1942.11,3067.0,3092.0,3055.0,3073.0,2119320
2011-07-15,1945.59,3063.0,3092.5,3048.5,3078.5,3701700
2011-07-18,1905.45,3050.0,3068.5,3013.49,3015.0,2668875
2011-07-19,1907.67,3022.0,3035.0,3016.5,3018.5,2613090
2011-07-20,1916.51,2995.0,3032.5,2963.0,3032.5,4405745
2011-07-21,1954.12,3139.5,3155.0,3085.5,3092.0,8116081
2011-07-22,1930.1,3096.0,3096.5,3036.0,3054.0,3945936
2011-07-25,1930.73,3036.0,3076.0,3031.5,3055.0,2572760
2011-07-26,1928.21,3055.5,3072.0,3033.0,3051.0,2287174
2011-07-27,1902.29,3045.5,3053.5,3010.0,3010.0,2515602
2011-07-28,1906.4,3004.0,3053.0,2984.0,3016.5,2751613
2011-07-29,1878.91,2987.5,2996.0,2947.0,2973.0,3892236
2011-08-01,1864.69,2987.5,3040.5,2948.0,2950.5,2789735
2011-08-02,1830.56,2997.5,2997.5,2896.5,2896.5,3425988
2011-08-03,1791.24,2829.0,2869.4,2774.5,2783.5,4159339
2011-08-04,1746.52,2818.0,2841.4,2713.0,2714.0,4452227
2011-08-05,1721.74,2658.0,2722.0,2636.0,2675.5,5640320
2011-08-08,1669.94,2649.0,2711.24,2595.0,2595.0,6190747
2011-08-09,1671.55,2582.5,2619.0,2454.0,2597.5,6366101
2011-08-10,1636.8,2645.5,2698.13,2537.0,2543.5,7227517
2011-08-11,1730.75,2615.5,2697.0,2554.5,2689.5,6956841
2011-08-12,1788.67,2697.5,2784.0,2653.5,2779.5,4192591
2011-08-15,1818.91,2802.5,2839.8,2781.0,2826.5,3349134
2011-08-16,1822.78,2802.5,2863.9,2792.0,2832.5,3275710
2011-08-17,1834.04,2823.5,2874.0,2808.0,2850.0,2321060
2011-08-18,1765.5,2816.5,2853.5,2729.5,2743.5,5220348
2011-08-19,1757.78,2735.5,2754.5,2661.5,2731.5,4466504
2011-08-22,1816.02,2715.0,2855.5,2709.0,2822.0,4267822
2011-08-23,1822.78,2844.5,2870.0,2817.0,2832.5,3842140
2011-08-24,1849.16,2837.5,2886.5,2812.0,2873.5,2630296
2011-08-25,1813.44,2869.5,2872.5,2790.5,2818.0,2935176
2011-08-26,1809.26,2809.5,2831.0,2750.0,2811.5,2808803
2011-08-30,1843.69,2906.5,2906.5,2825.0,2865.0,4183491
2011-08-31,1879.08,2871.0,2929.0,2856.0,2920.0,4600062
2011-09-01,1876.51,2924.5,2938.5,2884.0,2916.0,2911497
2011-09-02,1807.97,2838.0,2872.19,2793.5,2809.5,4668144
2011-09-05,1762.93,2753.5,2792.5,2733.0,2739.5,2936755
2011-09-06,1782.23,2730.5,2791.0,2724.0,2769.5,3588278
2011-09-07,1837.26,2819.0,2864.0,2814.5,2855.0,3356253
2011-09-08,1838.22,2857.0,2878.09,2816.0,2856.5,2669061
2011-09-09,1799.61,2839.5,2871.47,2794.0,2796.5,3095887
2011-09-12,1762.29,2723.5,2764.82,2708.5,2738.5,2612461
2011-09-13,1776.76,2772.5,2772.75,2710.0,2761.0,2858752
2011-09-14,1782.23,2741.5,2796.5,2741.5,2769.5,2831118
2011-09-15,1805.72,2783.5,2822.5,2777.0,2806.0,3325057
2011-09-16,1833.39,2825.0,2850.71,2803.0,2849.0,8051627
2011-09-19,1800.25,2823.0,2836.5,2787.5,2797.5,2056569
2011-09-20,1837.9,2783.5,2873.5,2783.5,2856.0,2146260
2011-09-21,1837.58,2854.5,2871.5,2840.0,2855.5,1967787
2011-09-22,1788.35,2801.0,2819.38,2748.5,2779.0,3188684
2011-09-23,1786.42,2802.5,2814.0,2713.5,2776.0,2583920
2011-09-26,1791.24,2732.5,2813.5,2732.5,2783.5,2644713
2011-09-27,1853.02,2839.5,2890.5,2815.5,2879.5,2487461
2011-09-28,1841.12,2874.0,2916.0,2855.5,2861.0,2103411
2011-09-29,1849.8,2858.0,2900.66,2845.5,2874.5,1838247
2011-09-30,1845.62,2930.0,2990.0,2835.5,2868.0,3762314
2011-10-03,1844.33,2814.5,2875.0,2804.0,2866.0,2192450
2011-10-04,1811.19,2848.5,2850.0,2803.0,2814.5,3583637
2011-10-05,1861.71,2841.0,2903.0,2815.0,2893.0,2811007
2011-10-06,1905.15,2907.5,2960.5,2885.5,2960.5,3351348
2011-10-07,1905.47,2963.5,2988.5,2933.0,2961.0,2359605
2011-10-10,1937.0,2966.5,3050.0,2947.0,3010.0,2576324
2011-10-11,1933.14,2998.5,3011.0,2978.0,3004.0,2306170
2011-10-12,1933.78,2995.5,3019.0,2992.0,3005.0,2508449
2011-10-13,1918.98,2996.0,3002.0,2957.0,2982.0,2745397
2011-10-14,1932.17,2975.5,3008.5,2966.5,3002.5,2444197
2011-10-17,1913.19,3001.0,3028.43,2956.0,2973.0,2885670
2011-10-18,1912.23,2950.5,2971.5,2925.0,2971.5,2476899
2011-10-19,1918.34,2982.0,3003.5,2971.5,2981.0,2451099
2011-10-20,1913.51,2966.0,3004.0,2954.5,2973.5,2619844
2011-10-21,1956.63,2984.5,3055.5,2962.5,3040.5,3900952
2011-10-24,1960.17,3034.5,3051.5,2990.5,3046.0,3097121
2011-10-25,1941.51,3039.0,3046.0,2986.5,3017.0,2958289
2011-10-26,1957.27,2993.0,3043.0,2949.73,3041.5,2860974
2011-10-27,1982.37,3096.5,3096.5,3025.5,3080.5,3302466
2011-10-28,1964.99,3063.5,3074.0,3041.0,3053.5,2677254
2011-10-31,1921.56,3037.5,3049.0,2986.0,2986.0,3598360
2011-11-01,1904.83,2948.5,2966.0,2919.0,2960.0,4068328
2011-11-02,1905.79,2985.0,2989.5,2901.5,2961.5,3408266
2011-11-03,1915.44,2923.0,2980.0,2921.0,2976.5,3859618
2011-11-04,1913.83,2989.0,3012.5,2966.5,2974.0,2626385
2011-11-07,1909.01,2962.0,2979.0,2927.0,2966.5,2647403
2011-11-08,1848.84,2920.0,2940.0,2842.5,2873.0,7367798
2011-11-09,1826.32,2890.0,2902.0,2818.0,2838.0,4334850
2011-11-10,1829.53,2797.0,2872.0,2793.0,2843.0,3969389
2011-11-11,1872.33,2843.0,2909.5,2836.0,2909.5,3049507
2011-11-14,1865.57,2895.0,2919.5,2887.51,2899.0,2576833
2011-11-15,1869.43,2893.0,2928.49,2865.01,2905.0,2594741
2011-11-16,1864.93,2904.5,2907.5,2861.0,2898.0,3169511
2011-11-17,1851.09,2880.5,2880.5,2855.01,2876.5,2359687
2011-11-18,1838.54,2863.5,2890.77,2857.0,2857.0,2667305
2011-11-21,1806.04,2850.0,2856.99,2820.86,2806.5,2899938
2011-11-22,1790.92,2821.0,2821.0,2775.99,2783.0,3312302
2011-11-23,1775.48,2770.0,2842.8,2758.71,2759.0,3147499
2011-11-24,1757.78,2767.0,2767.0,2715.0,2731.5,2952817
2011-11-25,1772.9,2720.0,2765.83,2706.01,2755.0,2424110
2011-11-28,1815.38,2777.0,2825.0,2762.0,2821.0,3932738
2011-11-29,1827.92,2823.5,2850.5,2806.5,2840.5,2569853
2011-11-30,1891.95,2827.0,2942.5,2816.0,2940.0,6692746
2011-12-01,1873.94,2927.0,2947.08,2904.5,2912.0,3678756
2011-12-02,1881.34,2933.5,2943.53,2895.0,2923.5,3247787
2011-12-05,1871.68,2922.0,2928.5,2903.0,2908.5,2617517
2011-12-06,1890.02,2894.0,2952.0,2890.29,2937.0,3369829
2011-12-07,1874.9,2953.0,2966.0,2888.0,2913.5,3838362
2011-12-08,1881.34,2912.0,2962.74,2912.0,2923.5,4563030
2011-12-09,1901.29,2902.0,2963.0,2901.5,2954.5,2805639
2011-12-12,1879.41,2954.0,2963.0,2918.5,2920.5,2772521
2011-12-13,1903.54,2922.0,2964.0,2909.23,2958.0,2646698
2011-12-14,1875.87,2935.5,2946.5,2909.5,2915.0,3006178
2011-12-15,1885.2,2925.0,2933.0,2904.0,2929.5,3090819
2011-12-16,1874.58,2929.5,2946.5,2913.0,2913.0,7937421
2011-12-19,1897.75,2888.0,2955.27,2888.0,2949.0,2603349
2011-12-20,1869.43,2908.5,2910.0,2851.5,2905.0,4124935
2011-12-21,1855.27,2913.0,2923.0,2869.0,2883.0,2754864
2011-12-22,1875.87,2885.0,2915.0,2882.0,2915.0,2212183
2011-12-23,1901.29,2929.0,2954.5,2915.5,2954.5,710377
2011-12-28,1899.68,2973.5,2976.96,2940.5,2952.0,2498353
2011-12-29,1911.26,2956.0,2971.5,2949.0,2970.0,940728
2011-12-30,1914.48,2966.5,2975.5,2953.82,2975.0,824109
2012-01-03,1962.74,3018.0,3050.0,2984.0,3050.0,3453871
2012-01-04,1952.77,3059.0,3069.13,3017.0,3034.5,2719930
2012-01-05,1936.68,3010.0,3030.13,2992.0,3009.5,3022255
2012-01-06,1957.92,3014.5,3042.5,3009.5,3042.5,2098457
2012-01-09,1936.36,3049.5,3049.5,3003.0,3009.0,2654630
2012-01-10,1946.33,3017.0,3040.0,2985.0,3024.5,3393806
2012-01-11,1962.1,3011.0,3050.25,3001.0,3049.0,2630734
2012-01-12,1975.61,3057.0,3070.0,3042.0,3070.0,2328828
2012-01-13,1960.81,3083.5,3084.5,3031.5,3047.0,2335067
2012-01-16,1975.93,3037.5,3071.0,3033.0,3070.5,1064316
2012-01-17,1995.88,3089.5,3101.5,3068.99,3101.5,1758473
2012-01-18,2002.32,3105.5,3116.5,3091.5,3111.5,2353939
2012-01-19,1975.61,3080.0,3096.49,3026.5,3070.0,4585864
2012-01-20,1954.7,3069.5,3070.0,3025.0,3037.5,4231655
2012-01-23,1975.29,3039.5,3074.0,3033.5,3069.5,2514043
2012-01-24,1966.93,3059.0,3065.5,3022.37,3056.5,2563436
2012-01-25,1953.09,3065.5,3070.0,3025.0,3035.0,2433273
2012-01-26,1964.35,3035.0,3052.5,3023.5,3052.5,2734384
2012-01-27,1953.73,3049.5,3064.0,3027.5,3036.0,2505002
2012-01-30,1965.96,3020.5,3077.11,3014.51,3055.0,2562129
2012-01-31,1965.64,3061.5,3073.5,3046.0,3054.5,3287163
2012-02-01,1988.16,3051.5,3092.5,3045.5,3089.5,3225035
2012-02-02,1975.29,3068.5,3069.5,3045.5,3069.5,6333607
2012-02-03,1937.0,2967.5,3010.0,2874.6,3010.0,4172102
2012-02-06,1928.64,3000.5,3009.53,2989.0,2997.0,2913194
2012-02-07,1930.57,2999.0,3008.48,2967.42,3000.0,3122920
2012-02-08,1937.0,3015.0,3015.0,2979.0,3010.0,2856266
2012-02-09,1928.96,3019.5,3030.0,2980.0,2997.5,3317269
2012-02-10,1917.05,2998.5,3003.0,2970.0,2979.0,2488172
2012-02-13,1938.61,2996.0,3021.54,2979.0,3012.5,2785990
2012-02-14,1941.83,2998.5,3036.0,2995.0,3017.5,2696296
2012-02-15,1944.58,2915.5,3040.6,2880.5,2898.0,3616459
2012-02-16,1916.4,2881.5,2981.3,2845.5,2856.0,3207206
2012-02-17,1914.05,2857.0,2968.6,2836.5,2852.5,3775712
2012-02-20,1908.01,2860.5,2869.4,2841.5,2843.5,2322205
2012-02-21,1906.67,2839.5,2861.44,2833.0,2841.5,2634303
2012-02-22,1904.32,2845.5,2853.5,2822.5,2838.0,2290553
2012-02-23,1928.81,2843.5,2882.5,2836.0,2874.5,2452541
2012-02-24,1916.4,2880.0,2902.0,2856.0,2856.0,2404310
2012-02-27,1906.33,2838.0,2861.0,2813.5,2841.0,1960774
2012-02-28,1895.26,2847.5,2848.0,2821.0,2824.5,2255755
2012-02-29,1883.85,2832.5,2838.0,2797.5,2807.5,5000044
2012-03-01,1893.92,2815.0,2828.6,2802.0,2822.5,2521103
2012-03-02,1890.56,2826.5,2853.5,2812.0,2817.5,2390983
2012-03-05,1906.33,2816.0,2866.0,2806.5,2841.0,2880338
2012-03-06,1882.85,2850.0,2870.5,2806.0,2806.0,3316435
2012-03-07,1894.92,2798.5,2841.45,2796.01,2824.0,2110680
2012-03-08,1896.94,2827.5,2844.0,2819.5,2827.0,3089052
2012-03-09,1921.76,2820.0,2874.5,2820.0,2864.0,2933468
2012-03-12,1930.15,2861.0,2884.0,2859.0,2876.5,2776783
2012-03-13,1935.86,2885.5,2892.5,2867.5,2885.0,3005573
2012-03-14,1918.41,2891.0,2894.0,2858.5,2859.0,3312785
2012-03-15,1910.02,2856.5,2871.0,2835.5,2846.5,3202177
2012-03-16,1902.31,2848.5,2884.53,2825.5,2835.0,6723920
2012-03-19,1917.74,2822.0,2861.0,2817.5,2858.0,1935756
2012-03-20,1921.43,2845.0,2864.0,2827.01,2863.5,3352293
2012-03-21,1913.38,2873.0,2883.0,2847.0,2851.5,3289749
2012-03-22,1907.67,2860.0,2867.0,2822.5,2843.0,3468952
2012-03-23,1905.66,2855.0,2865.15,2831.5,2840.0,2074736
2012-03-26,1915.05,2839.0,2854.28,2819.0,2854.0,3454286
2012-03-27,1899.29,2858.5,2864.0,2817.5,2830.5,2146108
2012-03-28,1882.85,2806.0,2861.0,2806.0,2806.0,2995943
2012-03-29,1864.39,2780.0,2813.0,2772.5,2778.5,3129101
2012-03-30,1864.73,2792.0,2856.78,2775.23,2779.0,3575815
2012-04-02,1895.6,2781.5,2825.0,2772.83,2825.0,2373902
2012-04-03,1897.61,2849.5,2854.83,2828.0,2828.0,2232332
2012-04-04,1866.07,2832.5,2842.0,2771.5,2781.0,4116288
2012-04-05,1863.39,2782.5,2792.94,2765.01,2777.0,2317814
2012-04-10,1857.68,2813.0,2814.5,2763.0,2768.5,3967207
2012-04-11,1874.12,2775.5,2845.8,2755.49,2793.0,4328903
2012-04-12,1883.52,2800.0,2839.19,2778.0,2807.0,3275679
2012-04-13,1867.41,2807.0,2807.0,2779.98,2783.0,2548249
2012-04-16,1879.49,2767.5,2811.0,2765.0,2801.0,2211237
2012-04-17,1905.33,2795.5,2844.5,2790.51,2839.5,3040370
2012-04-18,1895.93,2830.0,2846.5,2821.0,2825.5,1985581
2012-04-19,1894.59,2830.5,2845.0,2813.5,2823.5,3045841
2012-04-20,1923.78,2818.5,2877.5,2815.0,2867.0,3520237
2012-04-23,1886.54,2866.0,2869.0,2802.0,2811.5,3231933
2012-04-24,1903.98,2811.5,2845.0,2809.5,2837.5,2102805
2012-04-25,1906.33,2856.0,2891.07,2807.5,2841.0,2483269
2012-04-26,1789.24,2716.5,2765.53,2649.0,2666.5,10362920
2012-04-27,1798.63,2679.5,2681.5,2647.5,2680.5,5013529
2012-04-30,1811.38,2690.0,2715.19,2685.5,2699.5,3652085
2012-05-01,1830.51,2712.0,2730.0,2708.5,2728.0,1430221
2012-05-02,1813.73,2727.0,2741.25,2696.5,2703.0,3632637
2012-05-03,1830.17,2716.5,2740.0,2714.0,2727.5,2215767
2012-05-04,1819.1,2739.5,2758.09,2708.0,2711.0,3569592
2012-05-08,1810.04,2676.0,2734.0,2676.0,2697.5,3252999
2012-05-09,1805.01,2710.0,2714.0,2663.0,2690.0,3156973
2012-05-10,1796.62,2699.0,2735.92,2670.5,2677.5,2518150
2012-05-11,1817.09,2676.5,2708.5,2667.0,2708.0,2167768
2012-05-14,1784.88,2694.0,2694.0,2650.48,2660.0,2245688
2012-05-15,1779.18,2652.5,2667.8,2635.0,2651.5,1956079
2012-05-16,1767.77,2631.5,2653.0,2611.0,2634.5,2035296
2012-05-17,1772.8,2640.0,2652.5,2627.0,2642.0,2200776
2012-05-18,1759.05,2620.0,2646.5,2602.5,2621.5,3117471
2012-05-21,1781.19,2622.0,2667.0,2615.5,2654.5,2005006
2012-05-22,1778.17,2654.0,2674.0,2621.5,2650.0,2420010
2012-05-23,1738.58,2630.5,2646.5,2588.5,2591.0,2510577
2012-05-24,1759.38,2599.5,2636.0,2588.0,2622.0,1834008
2012-05-25,1765.76,2625.0,2640.33,2604.0,2631.5,1362782
2012-05-29,1761.73,2623.5,2639.5,2614.0,2625.5,1634229
2012-05-30,1743.28,2613.0,2618.5,2594.5,2598.0,1903092
2012-05-31,1756.7,2604.5,2626.0,2601.0,2618.0,5065383
2012-06-01,1739.25,2610.0,2618.0,2578.5,2592.0,2573274
2012-06-06,1758.04,2598.0,2626.0,2588.5,2620.0,2101237
2012-06-07,1773.47,2623.0,2656.5,2617.0,2643.0,2190973
2012-06-08,1791.59,2638.0,2674.0,2633.5,2670.0,2893403
2012-06-11,1788.23,2700.0,2702.0,2658.5,2665.0,3412940
2012-06-12,1787.23,2663.5,2674.5,2640.0,2663.5,2003754
2012-06-13,1801.99,2668.0,2690.5,2652.0,2685.5,2112949
2012-06-14,1811.38,2690.0,2709.0,2684.5,2699.5,2354708
2012-06-15,1782.53,2700.0,2706.0,2654.91,2656.5,5194925
2012-06-18,1800.31,2683.5,2694.5,2648.0,2683.0,2145986
2012-06-19,1851.98,2692.0,2764.98,2692.0,2760.0,3035112
2012-06-20,1856.34,2750.0,2776.5,2726.0,2766.5,4396727
2012-06-21,1863.72,2761.5,2788.0,2757.0,2777.5,3081605
2012-06-22,1859.7,2766.0,2782.5,2749.57,2771.5,1513898
2012-06-25,1841.92,2756.0,2770.53,2739.0,2745.0,2637615
2012-06-26,1850.3,2746.0,2766.0,2728.0,2757.5,2298085
2012-06-27,1878.15,2768.5,2801.0,2764.48,2799.0,2695177
2012-06-28,1897.94,2808.5,2842.5,2793.5,2828.5,3916377
2012-06-29,1914.38,2870.0,2875.0,2803.5,2853.0,4174032
2012-07-02,1933.84,2818.5,2882.0,2818.5,2882.0,3946688
2012-07-03,1967.39,2899.0,2932.5,2883.5,2932.0,3558696
2012-07-04,1964.04,2922.0,2931.0,2909.5,2927.0,1915359
2012-07-05,1969.41,2929.0,2958.61,2921.5,2935.0,2545404
2012-07-06,1951.96,2927.0,2929.0,2900.0,2909.0,2666449
2012-07-09,1959.01,2930.5,2935.5,2904.0,2919.5,2157495
2012-07-10,1955.99,2921.0,2927.87,2893.0,2915.0,2820663
2012-07-11,1964.71,2905.5,2934.0,2904.5,2928.0,2579370
2012-07-12,1949.61,2921.0,2925.0,2884.53,2905.5,3026134
2012-07-13,1970.41,2912.5,2938.0,2910.0,2936.5,2969079
2012-07-16,1972.76,2924.0,2947.0,2911.79,2940.0,2082478
2012-07-17,1981.82,2945.5,2954.5,2928.0,2953.5,2613989
2012-07-18,2002.62,2950.0,2986.45,2949.5,2984.5,3800210
2012-07-19,2014.7,2976.0,3002.5,2971.5,3002.5,2428336
2012-07-20,2003.29,2987.5,2995.5,2975.5,2985.5,3349186
2012-07-23,1977.79,2980.0,2994.5,2938.0,2947.5,3296761
2012-07-24,1967.39,2955.0,2976.0,2923.5,2932.0,3281945
2012-07-25,1951.96,2937.5,2950.0,2897.0,2909.0,4467170
2012-07-26,1954.98,2879.5,2930.5,2845.5,2913.5,5854955
2012-07-27,1980.48,2889.0,2954.0,2889.0,2951.5,3033905
2012-07-30,2009.33,2947.5,3005.0,2940.5,2994.5,3122644
2012-07-31,2003.96,2994.0,3009.5,2986.5,2986.5,3411078
2012-08-01,2036.51,2989.0,3035.0,2965.0,3035.0,3079671
2012-08-02,2032.48,3020.0,3067.0,3020.0,3029.0,4139720
2012-08-03,2077.44,3032.0,3097.0,3029.5,3096.0,3591794
2012-08-06,2073.08,3084.0,3095.5,3057.5,3089.5,2516616
2012-08-07,2068.72,3085.5,3099.0,3060.0,3083.0,2117402
2012-08-08,2061.94,3012.5,3080.1,2992.5,3015.0,2724847
2012-08-09,2050.66,3015.0,3056.6,2987.0,2998.5,1798605
2012-08-10,2049.63,2992.5,3039.1,2972.5,2997.0,1681418
2012-08-13,2047.24,2996.0,3002.5,2981.0,2993.5,1398707
2012-08-14,2060.23,3013.5,3027.5,2996.5,3012.5,2312398
2012-08-15,2064.68,3009.5,3031.5,3009.5,3019.0,1523687
2012-08-16,2069.12,3024.5,3040.5,3008.96,3025.5,1892761
2012-08-17,2052.03,3034.5,3036.0,2990.0,3000.5,1938593
2012-08-20,2042.45,2989.5,2997.0,2970.5,2986.5,1535564
2012-08-21,2039.38,3000.0,3009.5,2980.03,2982.0,1212688
2012-08-22,2023.65,2974.5,2974.5,2953.5,2959.0,1291807
2012-08-23,2023.99,2971.5,2978.5,2948.72,2959.5,1796317
2012-08-24,2039.03,2958.0,2992.0,2958.0,2981.5,1254001
2012-08-28,2028.78,2979.5,3000.5,2952.5,2966.5,1737352
2012-08-29,2018.18,2966.0,2970.91,2950.11,2951.0,2016260
2012-08-30,2024.67,2952.5,3022.69,2945.0,2960.5,3849475
2012-08-31,2008.26,2960.0,2975.5,2935.68,2936.5,3163164
2012-09-03,2015.1,2930.0,2946.5,2916.5,2946.5,1475864
2012-09-04,1989.11,2951.5,2951.5,2898.5,2908.5,1448754
2012-09-05,1997.66,2906.0,2944.0,2894.5,2921.0,1942282
2012-09-06,2010.99,2924.0,2944.91,2907.0,2940.5,2974519
2012-09-07,1999.37,2955.0,2955.5,2907.5,2923.5,2546481
2012-09-10,1989.11,2905.0,2921.56,2890.85,2908.5,2124887
2012-09-11,1993.21,2909.5,2931.0,2903.0,2914.5,1867403
2012-09-12,1988.43,2919.0,2919.0,2888.5,2907.5,2051539
2012-09-13,1991.85,2902.0,2918.0,2893.0,2912.5,1494053
2012-09-14,1978.51,2928.0,2934.5,2877.5,2893.0,3156503
2012-09-17,1975.43,2886.5,2898.0,2879.25,2888.5,1760970
2012-09-18,1986.37,2890.0,2918.5,2886.5,2904.5,2581368
2012-09-19,2023.65,2917.0,2966.5,2901.5,2959.0,2656056
2012-09-20,2017.15,2958.0,2958.0,2928.5,2949.5,1799855
2012-09-21,2012.02,2955.5,2957.5,2917.0,2942.0,4798651
2012-09-24,2026.04,2933.5,2966.5,2919.5,2962.5,2300888
2012-09-25,2035.27,2960.5,2982.5,2956.0,2976.0,1351766
2012-09-26,2021.25,2955.5,3004.52,2945.0,2955.5,1793273
2012-09-27,2027.07,2966.0,2977.5,2946.0,2964.0,1889138
2012-09-28,2020.91,2970.0,2978.0,2951.5,2955.0,2409751
2012-10-01,2000.39,2958.5,2971.62,2874.5,2925.0,5638197
2012-10-02,1978.85,2931.0,2935.5,2886.0,2893.5,3262609
2012-10-03,1988.77,2914.5,2916.5,2893.5,2908.0,2845245
2012-10-04,1990.82,2908.0,2925.0,2891.0,2911.0,2353607
2012-10-05,1995.95,2915.0,2922.0,2892.0,2918.5,1943392
2012-10-08,1985.01,2918.5,2918.5,2897.5,2902.5,1783479
2012-10-09,1975.43,2916.0,2924.5,2878.0,2888.5,2045399
2012-10-10,1955.94,2883.5,2887.0,2860.0,2860.0,1372974
2012-10-11,1962.78,2856.0,2881.73,2853.0,2870.0,1699653
2012-10-12,1956.28,2865.5,2878.96,2851.0,2860.5,1871361
2012-10-15,1970.64,2859.5,2889.11,2859.5,2881.5,1389632
2012-10-16,2000.05,2889.0,2926.0,2876.0,2924.5,2138194
2012-10-17,2002.45,2915.5,2929.5,2909.5,2928.0,2453799
2012-10-18,2017.49,2934.0,2951.5,2933.5,2950.0,1978242
2012-10-19,2018.18,2950.0,2966.5,2950.0,2951.0,1947230
2012-10-22,2009.29,2945.5,2955.5,2929.5,2938.0,1645679
2012-10-23,1983.3,2939.5,2939.5,2896.5,2900.0,1937648
2012-10-24,1972.7,2914.5,2914.5,2883.06,2884.5,2437329
2012-10-25,1980.9,2906.0,2927.5,2887.5,2896.5,2596441
2012-10-26,1983.98,2877.0,2909.5,2870.5,2901.0,1672054
2012-10-29,1988.77,2891.5,2913.0,2874.0,2908.0,1085024
2012-10-30,1995.95,2903.0,2930.0,2894.5,2918.5,810571
2012-10-31,1967.91,2912.0,2936.0,2877.5,2877.5,2372915
2012-11-01,1979.88,2872.0,2905.5,2856.5,2895.0,2572959
2012-11-02,1985.69,2887.5,2906.5,2879.0,2903.5,2234649
2012-11-05,1977.83,2892.5,2912.0,2888.68,2892.0,1117388
2012-11-06,1989.79,2888.0,2912.5,2877.5,2909.5,2031502
2012-11-07,1957.31,2916.0,2932.0,2858.5,2862.0,2090610
2012-11-08,1965.17,2864.5,2885.19,2860.0,2873.5,1858388
2012-11-09,1959.7,2874.0,2878.5,2829.04,2865.5,3255754
2012-11-12,1950.47,2865.0,2866.4,2848.5,2852.0,1065856
2012-11-13,1966.2,2848.0,2880.0,2830.03,2875.0,2588850
2012-11-14,1953.21,2864.0,2871.0,2844.5,2856.0,1439972
2012-11-15,1943.97,2841.5,2857.53,2831.5,2842.5,1862711
2012-11-16,1909.78,2840.0,2841.51,2786.0,2792.5,3176968
2012-11-19,1927.22,2799.0,2820.0,2786.5,2818.0,1839334
2012-11-20,1930.3,2812.0,2837.5,2808.0,2822.5,2245421
2012-11-21,1943.29,2817.0,2845.12,2812.5,2841.5,1226840
2012-11-22,1960.04,2840.0,2871.5,2839.5,2866.0,1970881
2012-11-23,1976.8,2875.5,2898.5,2857.25,2890.5,1326245
2012-11-26,1969.62,2885.0,2893.96,2869.5,2880.0,1486475
2012-11-27,1970.64,2886.5,2898.5,2880.0,2881.5,1437871
2012-11-28,1992.87,2876.5,2921.5,2873.5,2914.0,2011044
2012-11-29,2024.33,2916.5,2968.0,2916.12,2960.0,2591577
2012-11-30,2028.78,2966.0,2981.33,2952.5,2966.5,3397942
2012-12-03,2037.32,2968.5,2984.0,2962.5,2979.0,1600802
2012-12-04,2036.3,2975.0,2988.38,2965.5,2977.5,2261895
2012-12-05,2051.69,2976.5,3000.0,2975.5,3000.0,2061745
2012-12-06,2047.92,3000.0,3013.5,2992.0,2994.5,2371228
2012-12-07,2052.03,2994.5,3003.0,2975.0,3000.5,2325295
2012-12-10,2059.55,2995.0,3019.0,2986.5,3011.5,1388173
2012-12-11,2071.86,3008.0,3032.0,2998.0,3029.5,1284941
2012-12-12,2080.75,3038.0,3065.28,3029.0,3042.5,3900294
2012-12-13,2023.3,3039.0,3040.5,2943.0,2958.5,5473957
2012-12-14,1999.71,2932.0,2942.5,2898.5,2924.0,3613459
2012-12-17,2003.47,2929.0,2938.5,2909.5,2929.5,1795269
2012-12-18,2014.07,2931.5,2968.0,2927.0,2945.0,2539511
2012-12-19,2012.7,2952.0,2955.0,2934.5,2943.0,1938724
2012-12-20,2001.76,2950.0,2950.0,2914.5,2927.0,1785194
2012-12-21,2009.97,2912.0,2939.5,2911.0,2939.0,3456953
2012-12-24,2006.89,2948.0,2956.0,2926.5,2934.5,591737
2012-12-27,2001.76,2933.5,2946.5,2917.1,2927.0,1185940
2012-12-28,1992.53,2932.0,2938.5,2908.0,2913.5,890766
2012-12-31,1989.79,2909.5,2926.0,2887.5,2909.5,542373
2013-01-02,2030.49,2930.0,2969.3,2923.0,2969.0,2394731
2013-01-03,2038.01,2969.5,2982.5,2952.5,2980.0,1763172
2013-01-04,2051.69,2992.5,3005.0,2975.21,3000.0,2041101
2013-01-07,2041.43,2998.5,3004.99,2976.0,2985.0,1185261
2013-01-08,2051.69,2986.5,3005.5,2958.5,3000.0,2723178
2013-01-09,2042.11,3009.0,3009.0,2983.5,2986.0,1759019
2013-01-10,2049.29,2983.5,3005.0,2975.9,2996.5,1784433
2013-01-11,2064.0,3019.0,3021.5,3000.0,3018.0,1670365
2013-01-14,2072.2,3024.5,3035.5,3018.5,3030.0,1534721
2013-01-15,2080.07,3026.5,3049.0,3016.5,3041.5,1988641
2013-01-16,2076.99,3031.0,3042.5,3013.0,3037.0,2810787
2013-01-17,2099.9,3050.0,3075.0,3044.0,3070.5,1991758
2013-01-18,2104.0,3085.0,3112.44,3074.0,3076.5,2739712
2013-01-21,2100.58,3071.5,3090.5,3055.0,3071.5,1382515
2013-01-22,2100.58,3074.5,3093.0,3062.59,3071.5,1642003
2013-01-23,2108.11,3083.5,3094.5,3071.5,3082.5,1810103
2013-01-24,2144.01,3080.0,3139.5,3075.5,3135.0,3088569
2013-01-25,2158.72,3128.5,3156.5,3126.0,3156.5,2134131
